A,A_motor,proba_mean,latency_motor,latency_stop_forward,latency_stop_backward,stop_shift,stop_shift2,max_dur,n_onset,n_star,mode,game,subject
0.8,1.0,0.93,200.0,600.0,0.0,0.0,600.0,7900.0,1.0,2,im,2,14BE
0.86,1.0,0.94,1590.0,1200.0,7000.0,1200.0,1200.0,6500.0,1.0,3,im,2,14BE
0.68,0.93,0.87,300.0,3800.0,0.0,0.0,3800.0,6300.0,2.0,4,im,2,14BE
0.46,0.82,0.81,1790.0,0.0,1100.0,0.0,-1000.0,4000.0,3.0,5,im,2,14BE
0.67,0.7,0.62,400.0,1500.0,1100.0,-1100.0,1500.0,5200.0,2.0,6,im,2,14BE
0.56,0.66,0.68,1190.0,600.0,500.0,-500.0,-500.0,3600.0,2.0,7,im,2,14BE
0.72,0.8,0.77,500.0,500.0,500.0,-500.0,-500.0,5700.0,1.0,8,im,2,14BE
0.61,0.72,0.71,1590.0,500.0,500.0,-500.0,-500.0,3500.0,3.0,9,im,2,14BE
0.88,0.98,0.9,-200.0,800.0,0.0,0.0,800.0,6800.0,1.0,10,im,2,14BE
0.77,0.87,0.78,-200.0,700.0,2800.0,700.0,700.0,3600.0,3.0,11,im,2,14BE
0.76,0.88,0.81,1500.0,1000.0,3200.0,1000.0,1000.0,3800.0,2.0,12,im,2,14BE
0.69,0.78,0.74,1800.0,1100.0,4700.0,1100.0,1100.0,4200.0,2.0,13,im,2,14BE
0.59,1.0,0.95,1990.0,0.0,6600.0,0.0,-1000.0,6100.0,1.0,14,im,2,14BE
0.83,1.0,0.95,2090.0,1000.0,6500.0,1000.0,1000.0,6000.0,1.0,15,im,2,14BE
0.56,0.96,0.9,2090.0,0.0,7500.0,0.0,-1000.0,5500.0,2.0,16,im,2,14BE
0.58,0.87,0.79,1700.0,3600.0,6900.0,3600.0,3600.0,4300.0,2.0,17,im,2,14BE
0.92,0.98,0.94,190.0,500.0,500.0,-500.0,-200.0,6600.0,2.0,18,im,2,14BE
0.85,1.0,0.95,1100.0,900.0,7500.0,900.0,900.0,7100.0,1.0,19,im,2,14BE
0.76,1.0,0.93,500.0,3000.0,0.0,0.0,3000.0,7600.0,1.0,0,im,3,14BE
0.88,0.98,0.91,500.0,1400.0,0.0,0.0,1400.0,7600.0,1.0,1,im,3,14BE
0.78,0.87,0.72,500.0,500.0,500.0,-500.0,-500.0,4000.0,2.0,2,im,3,14BE
0.7,0.82,0.7,2690.0,500.0,600.0,500.0,-500.0,2500.0,5.0,3,im,3,14BE
0.9,0.98,0.93,-100.0,1100.0,0.0,0.0,1100.0,8000.0,1.0,4,im,3,14BE
0.91,1.0,0.91,400.0,1100.0,0.0,0.0,1100.0,7700.0,1.0,5,im,3,14BE
0.87,0.95,0.79,200.0,1300.0,0.0,0.0,1300.0,3000.0,3.0,6,im,3,14BE
0.86,0.97,0.79,400.0,800.0,500.0,-500.0,-500.0,6800.0,2.0,7,im,3,14BE
0.82,0.97,0.77,500.0,500.0,500.0,-500.0,-500.0,4700.0,2.0,8,im,3,14BE
0.55,0.58,0.52,100.0,2000.0,600.0,-600.0,-500.0,3100.0,6.0,9,im,3,14BE
0.88,1.0,0.91,300.0,1500.0,0.0,0.0,1500.0,7800.0,1.0,10,im,3,14BE
0.92,1.0,0.9,100.0,1100.0,0.0,0.0,1100.0,8000.0,1.0,11,im,3,14BE
0.58,0.68,0.6,90.0,2700.0,2700.0,-2700.0,2700.0,3300.0,7.0,12,im,3,14BE
0.91,1.0,0.79,1290.0,500.0,0.0,0.0,500.0,6400.0,2.0,13,im,3,14BE
0.77,0.9,0.86,-500.0,500.0,5000.0,500.0,100.0,4500.0,1.0,14,im,3,14BE
0.74,0.85,0.82,400.0,1200.0,2700.0,1200.0,1200.0,4100.0,3.0,15,im,3,14BE
0.66,0.83,0.75,2200.0,2000.0,6400.0,2000.0,2000.0,5900.0,1.0,16,im,3,14BE
0.69,0.84,0.74,2690.0,1200.0,5900.0,1200.0,1200.0,3400.0,2.0,17,im,3,14BE
0.77,0.92,0.72,900.0,500.0,500.0,-500.0,-500.0,6100.0,1.0,18,im,3,14BE
0.39,0.64,0.57,2990.0,0.0,3900.0,0.0,-1000.0,3300.0,2.0,19,im,3,14BE
0.83,0.9,0.88,2000.0,500.0,6600.0,500.0,300.0,6100.0,2.0,0,qm,1,14BE
0.79,0.85,0.74,1000.0,600.0,3100.0,600.0,600.0,4100.0,4.0,1,qm,1,14BE
0.6,0.73,0.72,700.0,2300.0,2200.0,-2200.0,2300.0,3300.0,4.0,2,qm,1,14BE
0.88,0.98,0.89,1890.0,500.0,6700.0,500.0,100.0,4800.0,4.0,3,qm,1,14BE
0.79,0.9,0.8,600.0,500.0,500.0,-500.0,-500.0,3500.0,2.0,4,qm,1,14BE
0.77,0.9,0.86,-300.0,500.0,500.0,-500.0,0.0,6200.0,1.0,5,qm,1,14BE
0.66,0.77,0.74,500.0,1200.0,800.0,-800.0,-500.0,4800.0,3.0,6,qm,1,14BE
0.8,0.8,0.76,290.0,500.0,3700.0,500.0,200.0,2900.0,5.0,7,qm,1,14BE
0.65,0.8,0.76,700.0,2200.0,500.0,-500.0,-200.0,3500.0,3.0,8,qm,1,14BE
0.51,0.53,0.51,1700.0,500.0,500.0,-500.0,-200.0,2100.0,3.0,9,qm,1,14BE
0.39,0.32,0.29,4400.0,2100.0,2600.0,2100.0,2100.0,2100.0,3.0,10,qm,1,14BE
0.7,0.97,0.92,100.0,500.0,7200.0,500.0,200.0,6800.0,2.0,11,qm,1,14BE
0.54,0.63,0.51,2500.0,500.0,500.0,-500.0,-500.0,2300.0,2.0,12,qm,1,14BE
0.48,0.54,0.51,3090.0,500.0,500.0,-500.0,-500.0,1800.0,2.0,13,qm,1,14BE
0.51,0.42,0.45,1090.0,500.0,500.0,-500.0,-500.0,3100.0,2.0,14,qm,1,14BE
0.38,0.38,0.37,1900.0,1400.0,900.0,-900.0,-400.0,1900.0,4.0,15,qm,1,14BE
0.46,0.45,0.45,900.0,500.0,500.0,-500.0,-500.0,1300.0,6.0,16,qm,1,14BE
0.72,0.88,0.8,1700.0,1400.0,6900.0,1400.0,1400.0,6400.0,1.0,17,qm,1,14BE
0.54,0.65,0.63,1800.0,500.0,500.0,-500.0,-500.0,4100.0,1.0,18,qm,1,14BE
0.63,0.56,0.57,1090.0,1500.0,1400.0,-1400.0,1500.0,2800.0,3.0,19,qm,1,14BE
0.67,0.93,0.85,1500.0,2900.0,2100.0,-2100.0,2900.0,4700.0,2.0,0,qm,2,14BE
0.91,0.98,0.94,1790.0,500.0,6800.0,500.0,100.0,6300.0,1.0,1,qm,2,14BE
0.76,0.94,0.89,1990.0,500.0,500.0,-500.0,-500.0,5000.0,1.0,2,qm,2,14BE
0.58,0.88,0.89,2790.0,3300.0,5800.0,3300.0,3300.0,5200.0,1.0,3,qm,2,14BE
0.8,0.96,0.93,1290.0,1300.0,6100.0,1300.0,1300.0,5600.0,2.0,4,qm,2,14BE
0.54,0.52,0.53,1990.0,500.0,600.0,500.0,-500.0,3000.0,1.0,5,qm,2,14BE
0.73,0.98,0.96,1890.0,2200.0,6700.0,2200.0,2200.0,6200.0,1.0,6,qm,2,14BE
0.86,0.88,0.88,290.0,500.0,5600.0,500.0,400.0,5100.0,3.0,7,qm,2,14BE
0.55,0.64,0.66,2090.0,500.0,500.0,-500.0,-500.0,3200.0,3.0,8,qm,2,14BE
0.87,0.93,0.92,500.0,500.0,500.0,-500.0,-300.0,4300.0,2.0,9,qm,2,14BE
0.67,0.72,0.7,2190.0,1100.0,2100.0,1100.0,1100.0,3000.0,2.0,10,qm,2,14BE
0.81,0.97,0.92,1500.0,500.0,500.0,-500.0,-200.0,6400.0,1.0,11,qm,2,14BE
0.88,0.98,0.91,390.0,1200.0,0.0,0.0,1200.0,6900.0,2.0,12,qm,2,14BE
0.69,0.87,0.82,1800.0,500.0,500.0,-500.0,-500.0,4400.0,2.0,13,qm,2,14BE
0.78,0.94,0.92,2590.0,1000.0,6000.0,1000.0,1000.0,5500.0,1.0,14,qm,2,14BE
0.69,0.98,0.94,2490.0,2300.0,6100.0,2300.0,2300.0,5700.0,1.0,15,qm,2,14BE
0.91,1.0,0.99,1590.0,500.0,7000.0,500.0,400.0,6500.0,1.0,16,qm,2,14BE
0.79,0.85,0.83,1200.0,500.0,2900.0,500.0,400.0,3500.0,2.0,17,qm,2,14BE
0.91,1.0,0.97,-100.0,1200.0,0.0,0.0,1200.0,5900.0,2.0,18,qm,2,14BE
0.9,1.0,0.98,100.0,1300.0,0.0,0.0,1300.0,8000.0,1.0,19,qm,2,14BE
0.69,0.8,0.78,1290.0,500.0,500.0,-500.0,-500.0,4300.0,2.0,0,qm,3,14BE
0.74,0.92,0.84,2590.0,1500.0,6000.0,1500.0,1500.0,4300.0,3.0,1,qm,3,14BE
0.65,0.84,0.76,2790.0,500.0,500.0,-500.0,-500.0,4100.0,1.0,2,qm,3,14BE
0.82,0.93,0.87,200.0,500.0,500.0,-500.0,-500.0,5900.0,2.0,3,qm,3,14BE
0.51,0.72,0.66,1000.0,1500.0,500.0,-500.0,-500.0,4600.0,1.0,4,qm,3,14BE
0.64,0.63,0.66,200.0,500.0,500.0,-500.0,-500.0,4800.0,1.0,5,qm,3,14BE
0.73,0.83,0.78,1900.0,700.0,4100.0,700.0,700.0,3700.0,2.0,6,qm,3,14BE
0.65,0.86,0.76,2490.0,2000.0,2400.0,2000.0,2000.0,2700.0,3.0,7,qm,3,14BE
0.7,0.78,0.73,1600.0,500.0,500.0,-500.0,-100.0,3500.0,2.0,8,qm,3,14BE
0.71,0.92,0.87,-500.0,2500.0,7800.0,2500.0,2500.0,3700.0,3.0,9,qm,3,14BE
0.89,0.92,0.82,800.0,500.0,7800.0,500.0,300.0,6500.0,2.0,10,qm,3,14BE
0.79,0.92,0.87,1700.0,900.0,6900.0,900.0,900.0,6400.0,1.0,11,qm,3,14BE
0.64,1.0,0.96,600.0,500.0,500.0,-500.0,0.0,7400.0,1.0,12,qm,3,14BE
0.7,1.0,0.98,1090.0,800.0,0.0,0.0,800.0,6900.0,1.0,13,qm,3,14BE
0.66,0.82,0.78,2990.0,1800.0,5600.0,1800.0,1800.0,3400.0,2.0,14,qm,3,14BE
0.82,0.93,0.89,-400.0,500.0,6900.0,500.0,100.0,6500.0,1.0,15,qm,3,14BE
0.73,0.77,0.76,-200.0,500.0,1700.0,500.0,100.0,3600.0,5.0,16,qm,3,14BE
0.56,0.52,0.5,-100.0,1100.0,500.0,-500.0,-500.0,2900.0,3.0,17,qm,3,14BE
0.45,0.44,0.53,1890.0,2000.0,1100.0,-1100.0,2000.0,1200.0,4.0,18,qm,3,14BE
0.88,0.92,0.85,90.0,500.0,500.0,-500.0,0.0,6600.0,2.0,19,qm,3,14BE
0.47,0.32,0.4,400.0,500.0,500.0,-500.0,-100.0,2900.0,2.0,0,im,1,15AZ
0.74,0.64,0.58,-100.0,500.0,1400.0,500.0,500.0,1900.0,5.0,1,im,1,15AZ
0.57,0.52,0.5,-100.0,500.0,500.0,-500.0,-400.0,1700.0,5.0,2,im,1,15AZ
0.38,0.3,0.34,1090.0,500.0,500.0,-500.0,-500.0,1500.0,4.0,3,im,1,15AZ
0.67,0.75,0.71,0.0,500.0,500.0,-500.0,-500.0,3400.0,3.0,4,im,1,15AZ
0.6,0.62,0.58,0.0,500.0,500.0,-500.0,-500.0,2100.0,4.0,5,im,1,15AZ
0.74,0.8,0.7,1090.0,500.0,500.0,-500.0,-500.0,3200.0,3.0,6,im,1,15AZ
0.68,0.74,0.71,-100.0,700.0,500.0,-500.0,-500.0,2800.0,3.0,7,im,1,15AZ
0.74,0.67,0.66,0.0,500.0,1300.0,500.0,400.0,4000.0,3.0,8,im,1,15AZ
0.6,0.55,0.54,0.0,500.0,500.0,-500.0,-500.0,2300.0,4.0,9,im,1,15AZ
0.48,0.6,0.57,1400.0,500.0,500.0,-500.0,-500.0,3100.0,3.0,10,im,1,15AZ
0.65,0.62,0.62,-200.0,500.0,500.0,-500.0,-500.0,3200.0,3.0,11,im,1,15AZ
0.58,0.6,0.6,-500.0,500.0,500.0,-500.0,-500.0,2900.0,4.0,12,im,1,15AZ
0.49,0.3,0.33,-100.0,500.0,1400.0,500.0,200.0,1600.0,4.0,13,im,1,15AZ
0.47,0.4,0.44,-100.0,500.0,500.0,-500.0,-500.0,2200.0,3.0,14,im,1,15AZ
0.55,0.54,0.49,1490.0,500.0,500.0,-500.0,-100.0,2000.0,5.0,15,im,1,15AZ
0.53,0.47,0.47,-100.0,500.0,700.0,500.0,-500.0,1400.0,6.0,16,im,1,15AZ
0.66,0.78,0.79,1090.0,500.0,700.0,500.0,-500.0,4200.0,4.0,17,im,1,15AZ
0.64,0.64,0.59,290.0,500.0,500.0,-500.0,-500.0,3200.0,3.0,18,im,1,15AZ
0.72,0.75,0.72,-100.0,500.0,500.0,-500.0,-200.0,3600.0,4.0,19,im,1,15AZ
0.88,0.96,0.84,390.0,500.0,500.0,-500.0,-400.0,3800.0,3.0,0,im,2,15AZ
0.39,0.38,0.42,3000.0,500.0,800.0,500.0,-500.0,1100.0,6.0,1,im,2,15AZ
0.41,0.4,0.44,0.0,500.0,500.0,-500.0,-500.0,1500.0,4.0,2,im,2,15AZ
0.44,0.33,0.36,300.0,500.0,1400.0,500.0,300.0,1200.0,7.0,3,im,2,15AZ
0.62,0.55,0.53,0.0,500.0,1100.0,500.0,100.0,2900.0,6.0,4,im,2,15AZ
0.44,0.37,0.37,-100.0,500.0,500.0,-500.0,-500.0,1400.0,5.0,5,im,2,15AZ
0.59,0.57,0.53,300.0,500.0,500.0,-500.0,-500.0,3900.0,2.0,6,im,2,15AZ
0.67,0.57,0.57,0.0,500.0,1500.0,500.0,400.0,4300.0,2.0,7,im,2,15AZ
0.5,0.58,0.61,3200.0,500.0,500.0,-500.0,-500.0,3300.0,2.0,8,im,2,15AZ
0.64,0.82,0.78,100.0,500.0,500.0,-500.0,-500.0,5100.0,2.0,9,im,2,15AZ
0.6,0.74,0.67,2790.0,500.0,500.0,-500.0,-500.0,3000.0,3.0,10,im,2,15AZ
0.64,0.64,0.64,190.0,500.0,500.0,-500.0,0.0,3000.0,5.0,11,im,2,15AZ
0.84,0.92,0.9,400.0,500.0,1100.0,500.0,400.0,5700.0,3.0,12,im,2,15AZ
0.76,0.98,0.94,2290.0,500.0,500.0,-500.0,-500.0,5100.0,1.0,13,im,2,15AZ
0.79,1.0,0.96,90.0,500.0,500.0,-500.0,-500.0,5200.0,3.0,14,im,2,15AZ
0.69,0.86,0.8,2390.0,500.0,500.0,-500.0,-500.0,2500.0,3.0,15,im,2,15AZ
0.58,0.55,0.57,200.0,900.0,500.0,-500.0,-500.0,3600.0,3.0,16,im,2,15AZ
0.54,0.57,0.53,1200.0,600.0,1200.0,600.0,600.0,1700.0,6.0,17,im,2,15AZ
0.77,0.84,0.83,90.0,1200.0,1600.0,1200.0,1200.0,3900.0,4.0,18,im,2,15AZ
0.63,0.83,0.83,1700.0,500.0,500.0,-500.0,-500.0,5000.0,1.0,19,im,2,15AZ
0.62,0.94,0.8,1890.0,2800.0,4300.0,2800.0,2800.0,3900.0,3.0,0,im,3,15AZ
0.59,0.92,0.77,1290.0,0.0,0.0,0.0,-1000.0,6200.0,2.0,1,im,3,15AZ
0.83,0.87,0.73,200.0,600.0,6200.0,600.0,600.0,5500.0,3.0,2,im,3,15AZ
0.51,0.82,0.68,2390.0,3800.0,1900.0,-1900.0,3800.0,2600.0,3.0,3,im,3,15AZ
0.58,0.86,0.75,290.0,3400.0,2100.0,-2100.0,3400.0,2300.0,6.0,4,im,3,15AZ
0.45,0.5,0.54,-200.0,700.0,2800.0,700.0,700.0,2900.0,5.0,5,im,3,15AZ
0.66,0.9,0.75,0.0,700.0,1500.0,700.0,700.0,3600.0,4.0,6,im,3,15AZ
0.48,0.5,0.46,2490.0,800.0,900.0,800.0,-500.0,2100.0,4.0,7,im,3,15AZ
0.58,0.67,0.61,1300.0,1600.0,1400.0,-1400.0,1600.0,4300.0,2.0,8,im,3,15AZ
0.64,0.86,0.78,90.0,700.0,1700.0,700.0,700.0,5100.0,3.0,9,im,3,15AZ
0.67,0.85,0.73,800.0,1700.0,1600.0,-1600.0,1700.0,3000.0,3.0,10,im,3,15AZ
0.7,0.92,0.81,300.0,500.0,500.0,-500.0,-500.0,6100.0,2.0,11,im,3,15AZ
0.81,0.92,0.75,1390.0,700.0,6200.0,700.0,700.0,5600.0,2.0,12,im,3,15AZ
0.4,0.54,0.55,0.0,0.0,800.0,0.0,-500.0,2600.0,4.0,13,im,3,15AZ
0.63,0.84,0.73,190.0,2700.0,1900.0,-1900.0,2700.0,3500.0,6.0,14,im,3,15AZ
0.72,0.78,0.68,390.0,1500.0,1300.0,-1300.0,200.0,3100.0,7.0,15,im,3,15AZ
0.41,0.56,0.54,1690.0,0.0,2800.0,0.0,-1000.0,3000.0,4.0,16,im,3,15AZ
0.52,0.7,0.64,2590.0,1700.0,2300.0,1700.0,1700.0,2000.0,4.0,17,im,3,15AZ
0.52,0.42,0.47,600.0,600.0,2000.0,600.0,600.0,2500.0,6.0,18,im,3,15AZ
0.49,0.4,0.41,0.0,1000.0,2900.0,1000.0,1000.0,2700.0,4.0,19,im,3,15AZ
0.59,0.52,0.52,3190.0,500.0,2000.0,500.0,300.0,1800.0,6.0,0,qm,1,15AZ
0.37,0.37,0.38,1300.0,500.0,500.0,-500.0,-500.0,600.0,3.0,1,qm,1,15AZ
0.31,0.23,0.3,400.0,500.0,500.0,-500.0,-500.0,1000.0,3.0,2,qm,1,15AZ
0.74,0.73,0.59,200.0,500.0,500.0,-500.0,0.0,3000.0,5.0,3,qm,1,15AZ
0.45,0.42,0.45,1090.0,500.0,500.0,-500.0,-500.0,1200.0,4.0,4,qm,1,15AZ
0.65,0.72,0.59,2090.0,500.0,500.0,-500.0,0.0,1600.0,6.0,5,qm,1,15AZ
0.68,0.82,0.68,1800.0,500.0,500.0,-500.0,-500.0,2500.0,5.0,6,qm,1,15AZ
0.62,0.7,0.63,2200.0,500.0,500.0,-500.0,-300.0,3100.0,3.0,7,qm,1,15AZ
0.62,0.74,0.68,2290.0,500.0,500.0,-500.0,-500.0,2700.0,5.0,8,qm,1,15AZ
0.58,0.53,0.53,400.0,500.0,1300.0,500.0,500.0,3300.0,4.0,9,qm,1,15AZ
0.46,0.47,0.47,-300.0,500.0,600.0,500.0,-500.0,1900.0,6.0,10,qm,1,15AZ
0.42,0.4,0.44,200.0,500.0,500.0,-500.0,-500.0,1000.0,6.0,11,qm,1,15AZ
0.42,0.36,0.37,1090.0,500.0,500.0,-500.0,-500.0,800.0,5.0,12,qm,1,15AZ
0.28,0.24,0.36,3090.0,500.0,500.0,-500.0,-500.0,400.0,3.0,13,qm,1,15AZ
0.51,0.62,0.56,0.0,900.0,500.0,-500.0,-500.0,1800.0,4.0,14,qm,1,15AZ
0.47,0.5,0.53,900.0,500.0,500.0,-500.0,-500.0,2000.0,8.0,15,qm,1,15AZ
0.47,0.35,0.36,-100.0,500.0,1200.0,500.0,400.0,1300.0,4.0,16,qm,1,15AZ
0.47,0.42,0.45,100.0,500.0,500.0,-500.0,-500.0,1500.0,5.0,17,qm,1,15AZ
0.61,0.6,0.5,900.0,500.0,600.0,500.0,-400.0,1400.0,6.0,18,qm,1,15AZ
0.63,0.63,0.6,0.0,500.0,500.0,-500.0,-500.0,3500.0,3.0,19,qm,1,15AZ
0.4,0.48,0.45,-500.0,800.0,500.0,-500.0,-500.0,1800.0,4.0,0,qm,2,15AZ
0.7,0.8,0.68,290.0,2000.0,1000.0,-1000.0,-500.0,5300.0,3.0,1,qm,2,15AZ
0.48,0.55,0.53,1600.0,500.0,500.0,-500.0,-500.0,1400.0,7.0,2,qm,2,15AZ
0.76,0.94,0.82,2090.0,500.0,6000.0,500.0,300.0,5400.0,3.0,3,qm,2,15AZ
0.89,0.92,0.85,0.0,500.0,5200.0,500.0,400.0,4700.0,2.0,4,qm,2,15AZ
0.55,0.73,0.68,1400.0,2000.0,1300.0,-1300.0,2000.0,3200.0,3.0,5,qm,2,15AZ
0.49,0.62,0.58,1090.0,3000.0,2200.0,-2200.0,3000.0,1500.0,5.0,6,qm,2,15AZ
0.82,0.82,0.75,600.0,500.0,5000.0,500.0,200.0,4800.0,3.0,7,qm,2,15AZ
0.6,0.64,0.57,2090.0,500.0,800.0,500.0,-500.0,1700.0,5.0,8,qm,2,15AZ
0.63,0.58,0.57,-400.0,1400.0,2000.0,1400.0,1400.0,2800.0,4.0,9,qm,2,15AZ
0.5,0.57,0.54,1400.0,1800.0,800.0,-800.0,-500.0,3100.0,3.0,10,qm,2,15AZ
0.63,0.66,0.56,-400.0,1000.0,1600.0,1000.0,1000.0,2400.0,4.0,11,qm,2,15AZ
0.7,0.68,0.66,1090.0,500.0,1100.0,500.0,200.0,2500.0,6.0,12,qm,2,15AZ
0.6,0.52,0.49,1290.0,500.0,500.0,-500.0,-100.0,1900.0,6.0,13,qm,2,15AZ
0.4,0.34,0.41,1290.0,500.0,500.0,-500.0,-400.0,1300.0,4.0,14,qm,2,15AZ
0.44,0.45,0.5,1600.0,500.0,500.0,-500.0,-200.0,1900.0,5.0,15,qm,2,15AZ
0.6,0.58,0.53,-100.0,500.0,600.0,500.0,-500.0,1500.0,6.0,16,qm,2,15AZ
0.61,0.72,0.59,390.0,800.0,800.0,-800.0,-500.0,2200.0,6.0,17,qm,2,15AZ
0.59,0.57,0.53,200.0,500.0,500.0,-500.0,-500.0,2800.0,4.0,18,qm,2,15AZ
0.68,0.78,0.72,2190.0,500.0,500.0,-500.0,-100.0,3000.0,4.0,19,qm,2,15AZ
0.51,0.48,0.44,1000.0,500.0,700.0,500.0,-500.0,1600.0,4.0,0,qm,3,15AZ
0.69,0.67,0.63,600.0,500.0,1000.0,500.0,-500.0,2800.0,7.0,1,qm,3,15AZ
0.54,0.58,0.54,-200.0,500.0,500.0,-500.0,-100.0,1800.0,10.0,2,qm,3,15AZ
0.62,0.76,0.73,2390.0,900.0,2300.0,900.0,900.0,2100.0,3.0,3,qm,3,15AZ
0.69,0.62,0.62,200.0,1000.0,2200.0,1000.0,1000.0,4200.0,2.0,4,qm,3,15AZ
0.55,0.78,0.69,-100.0,0.0,800.0,0.0,-300.0,2800.0,5.0,5,qm,3,15AZ
0.84,0.9,0.78,-500.0,500.0,7600.0,500.0,400.0,4500.0,3.0,6,qm,3,15AZ
0.71,0.76,0.75,1090.0,900.0,4800.0,900.0,900.0,2800.0,4.0,7,qm,3,15AZ
0.76,0.88,0.83,-500.0,600.0,6500.0,600.0,600.0,6100.0,1.0,8,qm,3,15AZ
0.61,0.65,0.67,1400.0,600.0,1300.0,600.0,600.0,3500.0,6.0,9,qm,3,15AZ
0.59,0.62,0.62,700.0,900.0,3500.0,900.0,900.0,2600.0,5.0,10,qm,3,15AZ
0.65,0.76,0.67,2190.0,500.0,500.0,-500.0,-300.0,4400.0,2.0,11,qm,3,15AZ
0.67,0.73,0.68,-400.0,500.0,500.0,-500.0,-200.0,3400.0,3.0,12,qm,3,15AZ
0.61,0.52,0.55,500.0,500.0,3600.0,500.0,200.0,2400.0,5.0,13,qm,3,15AZ
0.59,0.72,0.61,1700.0,800.0,900.0,800.0,-500.0,2200.0,5.0,14,qm,3,15AZ
0.7,0.72,0.64,-100.0,500.0,500.0,-500.0,-200.0,4400.0,4.0,15,qm,3,15AZ
0.58,0.57,0.57,100.0,1100.0,3600.0,1100.0,1100.0,1900.0,6.0,16,qm,3,15AZ
0.59,0.64,0.58,-500.0,500.0,500.0,-500.0,-500.0,1600.0,6.0,17,qm,3,15AZ
0.59,0.58,0.55,200.0,800.0,500.0,-500.0,-400.0,1700.0,6.0,18,qm,3,15AZ
0.59,0.6,0.55,-200.0,800.0,2200.0,800.0,800.0,2000.0,3.0,19,qm,3,15AZ
